tile,frame,labelled,pre_found,pre_hit,ft_found,ft_hit,gain
17May10Camera1-Card1-0868_1.png,17May10Camera1-Card1-0868,3,3,3,3,3,0
17May10Camera1-Card1-0868_10.png,17May10Camera1-Card1-0868,2,1,1,1,1,0
17May10Camera1-Card1-0868_11.png,17May10Camera1-Card1-0868,5,3,2,2,2,0
17May10Camera1-Card1-0868_14.png,17May10Camera1-Card1-0868,3,4,3,4,3,0
17May10Camera1-Card1-0868_15.png,17May10Camera1-Card1-0868,4,5,3,3,3,0
17May10Camera1-Card1-0868_16.png,17May10Camera1-Card1-0868,1,1,1,1,1,0
17May10Camera1-Card1-0868_21.png,17May10Camera1-Card1-0868,2,3,2,3,2,0
17May10Camera1-Card1-0868_22.png,17May10Camera1-Card1-0868,2,4,2,4,2,0
17May10Camera1-Card1-0868_23.png,17May10Camera1-Card1-0868,5,6,3,6,4,1
17May10Camera1-Card1-0868_24.png,17May10Camera1-Card1-0868,3,4,2,2,2,0
17May10Camera1-Card1-0868_25.png,17May10Camera1-Card1-0868,7,6,4,7,5,1
17May10Camera1-Card1-0868_28.png,17May10Camera1-Card1-0868,4,3,2,4,3,1
17May10Camera1-Card1-0868_30.png,17May10Camera1-Card1-0868,4,5,3,4,3,0
17May10Camera1-Card1-0868_31.png,17May10Camera1-Card1-0868,2,6,2,4,1,-1
17May10Camera1-Card1-0868_32.png,17May10Camera1-Card1-0868,4,6,3,8,3,0
17May10Camera1-Card1-0868_35.png,17May10Camera1-Card1-0868,15,9,4,12,9,5
17May10Camera1-Card1-0868_36.png,17May10Camera1-Card1-0868,1,2,1,2,1,0
17May10Camera1-Card1-0868_37.png,17May10Camera1-Card1-0868,9,9,7,8,6,-1
17May10Camera1-Card1-0868_38.png,17May10Camera1-Card1-0868,4,6,4,5,4,0
17May10Camera1-Card1-0868_39.png,17May10Camera1-Card1-0868,1,3,0,1,0,0
17May10Camera1-Card1-0868_4.png,17May10Camera1-Card1-0868,4,2,1,2,2,1
17May10Camera1-Card1-0868_42.png,17May10Camera1-Card1-0868,7,4,3,4,4,1
17May10Camera1-Card1-0868_43.png,17May10Camera1-Card1-0868,7,8,5,8,5,0
17May10Camera1-Card1-0868_44.png,17May10Camera1-Card1-0868,9,6,6,6,6,0
17May10Camera1-Card1-0868_45.png,17May10Camera1-Card1-0868,2,5,1,6,2,1
17May10Camera1-Card1-0868_46.png,17May10Camera1-Card1-0868,9,5,3,7,5,2
17May10Camera1-Card1-0868_49.png,17May10Camera1-Card1-0868,2,3,2,2,2,0
17May10Camera1-Card1-0868_50.png,17May10Camera1-Card1-0868,2,5,2,4,2,0
17May10Camera1-Card1-0868_51.png,17May10Camera1-Card1-0868,3,7,3,5,3,0
17May10Camera1-Card1-0868_52.png,17May10Camera1-Card1-0868,5,7,3,11,4,1
17May10Camera1-Card1-0868_53.png,17May10Camera1-Card1-0868,1,4,1,6,1,0
17May10Camera1-Card1-0868_57.png,17May10Camera1-Card1-0868,3,2,1,3,2,1
17May10Camera1-Card1-0868_58.png,17May10Camera1-Card1-0868,9,10,4,9,7,3
17May10Camera1-Card1-0868_59.png,17May10Camera1-Card1-0868,9,10,8,9,8,0
17May10Camera1-Card1-0868_60.png,17May10Camera1-Card1-0868,4,4,3,6,3,0
17May10Camera1-Card1-0868_64.png,17May10Camera1-Card1-0868,1,2,1,1,1,0
17May10Camera1-Card1-0868_65.png,17May10Camera1-Card1-0868,4,2,2,5,2,0
17May10Camera1-Card1-0868_66.png,17May10Camera1-Card1-0868,4,4,2,6,3,1
17May10Camera1-Card1-0868_7.png,17May10Camera1-Card1-0868,8,8,7,9,7,0
17May10Camera1-Card1-0868_72.png,17May10Camera1-Card1-0868,4,2,2,5,2,0
17May10Camera1-Card1-0868_73.png,17May10Camera1-Card1-0868,4,3,2,6,3,1
17May10Camera1-Card1-0868_8.png,17May10Camera1-Card1-0868,7,7,6,7,6,0
17May11Camera1-Card2-0267_0.png,17May11Camera1-Card2-0267,3,24,0,25,0,0
17May11Camera1-Card2-0267_1.png,17May11Camera1-Card2-0267,1,14,0,11,0,0
17May11Camera1-Card2-0267_10.png,17May11Camera1-Card2-0267,5,16,1,12,1,0
17May11Camera1-Card2-0267_11.png,17May11Camera1-Card2-0267,47,41,8,50,7,-1
17May11Camera1-Card2-0267_12.png,17May11Camera1-Card2-0267,25,75,3,87,5,2
17May11Camera1-Card2-0267_14.png,17May11Camera1-Card2-0267,5,12,0,9,1,1
17May11Camera1-Card2-0267_15.png,17May11Camera1-Card2-0267,9,14,0,13,1,1
17May11Camera1-Card2-0267_16.png,17May11Camera1-Card2-0267,15,24,3,21,3,0
17May11Camera1-Card2-0267_17.png,17May11Camera1-Card2-0267,37,58,11,64,12,1
17May11Camera1-Card2-0267_18.png,17May11Camera1-Card2-0267,49,75,7,92,8,1
17May11Camera1-Card2-0267_19.png,17May11Camera1-Card2-0267,11,71,1,85,2,1
17May11Camera1-Card2-0267_21.png,17May11Camera1-Card2-0267,47,68,4,73,6,2
17May11Camera1-Card2-0267_22.png,17May11Camera1-Card2-0267,101,72,11,77,14,3
17May11Camera1-Card2-0267_23.png,17May11Camera1-Card2-0267,81,73,14,80,19,5
17May11Camera1-Card2-0267_24.png,17May11Camera1-Card2-0267,34,86,14,87,9,-5
17May11Camera1-Card2-0267_25.png,17May11Camera1-Card2-0267,19,54,7,51,4,-3
17May11Camera1-Card2-0267_26.png,17May11Camera1-Card2-0267,4,32,1,31,1,0
17May11Camera1-Card2-0267_28.png,17May11Camera1-Card2-0267,50,82,9,94,16,7
17May11Camera1-Card2-0267_29.png,17May11Camera1-Card2-0267,52,91,14,103,19,5
17May11Camera1-Card2-0267_30.png,17May11Camera1-Card2-0267,62,82,20,88,19,-1
17May11Camera1-Card2-0267_31.png,17May11Camera1-Card2-0267,27,64,9,62,8,-1
17May11Camera1-Card2-0267_33.png,17May11Camera1-Card2-0267,2,7,1,6,1,0
17May11Camera1-Card2-0267_35.png,17May11Camera1-Card2-0267,11,54,3,49,2,-1
17May11Camera1-Card2-0267_36.png,17May11Camera1-Card2-0267,29,52,12,54,10,-2
17May11Camera1-Card2-0267_37.png,17May11Camera1-Card2-0267,60,83,22,89,21,-1
17May11Camera1-Card2-0267_38.png,17May11Camera1-Card2-0267,44,55,19,62,11,-8
17May11Camera1-Card2-0267_4.png,17May11Camera1-Card2-0267,17,65,6,80,7,1
17May11Camera1-Card2-0267_43.png,17May11Camera1-Card2-0267,4,16,0,12,1,1
17May11Camera1-Card2-0267_44.png,17May11Camera1-Card2-0267,40,67,13,64,12,-1
17May11Camera1-Card2-0267_45.png,17May11Camera1-Card2-0267,31,73,18,71,15,-3
17May11Camera1-Card2-0267_46.png,17May11Camera1-Card2-0267,2,9,1,5,0,-1
17May11Camera1-Card2-0267_47.png,17May11Camera1-Card2-0267,5,3,0,2,0,0
17May11Camera1-Card2-0267_48.png,17May11Camera1-Card2-0267,5,23,0,21,0,0
17May11Camera1-Card2-0267_5.png,17May11Camera1-Card2-0267,11,77,0,93,1,1
17May11Camera1-Card2-0267_50.png,17May11Camera1-Card2-0267,3,14,0,9,0,0
17May11Camera1-Card2-0267_51.png,17May11Camera1-Card2-0267,10,31,1,28,2,1
17May11Camera1-Card2-0267_52.png,17May11Camera1-Card2-0267,32,77,13,77,13,0
17May11Camera1-Card2-0267_53.png,17May11Camera1-Card2-0267,14,30,6,28,5,-1
17May11Camera1-Card2-0267_54.png,17May11Camera1-Card2-0267,10,4,1,4,1,0
17May11Camera1-Card2-0267_55.png,17May11Camera1-Card2-0267,2,8,1,7,0,-1
17May11Camera1-Card2-0267_56.png,17May11Camera1-Card2-0267,1,2,0,2,0,0
17May11Camera1-Card2-0267_57.png,17May11Camera1-Card2-0267,1,2,0,2,0,0
17May11Camera1-Card2-0267_58.png,17May11Camera1-Card2-0267,6,8,1,7,1,0
17May11Camera1-Card2-0267_59.png,17May11Camera1-Card2-0267,22,57,5,58,9,4
17May11Camera1-Card2-0267_60.png,17May11Camera1-Card2-0267,16,34,4,31,3,-1
17May11Camera1-Card2-0267_63.png,17May11Camera1-Card2-0267,4,1,0,1,0,0
17May11Camera1-Card2-0267_65.png,17May11Camera1-Card2-0267,1,1,0,1,0,0
17May11Camera1-Card2-0267_67.png,17May11Camera1-Card2-0267,1,4,0,4,0,0
17May11Camera1-Card2-0267_69.png,17May11Camera1-Card2-0267,1,2,0,2,0,0
17May11Camera1-Card2-0267_7.png,17May11Camera1-Card2-0267,3,8,0,7,0,0
17May11Camera1-Card2-0267_70.png,17May11Camera1-Card2-0267,3,0,0,0,0,0
17May11Camera1-Card2-0267_74.png,17May11Camera1-Card2-0267,1,5,0,4,0,0
17May11Camera1-Card2-0267_76.png,17May11Camera1-Card2-0267,1,4,0,2,0,0
17May11Camera1-Card2-0267_8.png,17May11Camera1-Card2-0267,2,12,0,12,1,1
17May11Camera1-Card2-0267_9.png,17May11Camera1-Card2-0267,1,10,0,9,0,0
17May11Camera1-Card2-0384_0.png,17May11Camera1-Card2-0384,1,3,0,2,0,0
17May11Camera1-Card2-0384_1.png,17May11Camera1-Card2-0384,5,20,1,14,1,0
17May11Camera1-Card2-0384_2.png,17May11Camera1-Card2-0384,5,18,1,16,1,0
17May11Camera1-Card2-0384_21.png,17May11Camera1-Card2-0384,5,22,2,17,0,-2
17May11Camera1-Card2-0384_22.png,17May11Camera1-Card2-0384,2,19,0,15,0,0
17May11Camera1-Card2-0384_23.png,17May11Camera1-Card2-0384,11,21,0,15,0,0
17May11Camera1-Card2-0384_28.png,17May11Camera1-Card2-0384,3,16,1,15,0,-1
17May11Camera1-Card2-0384_29.png,17May11Camera1-Card2-0384,11,18,1,13,1,0
17May11Camera1-Card2-0384_30.png,17May11Camera1-Card2-0384,15,21,0,15,1,1
17May11Camera1-Card2-0384_31.png,17May11Camera1-Card2-0384,8,21,1,17,0,-1
17May11Camera1-Card2-0384_32.png,17May11Camera1-Card2-0384,23,18,3,16,1,-2
17May11Camera1-Card2-0384_33.png,17May11Camera1-Card2-0384,15,18,0,17,1,1
17May11Camera1-Card2-0384_34.png,17May11Camera1-Card2-0384,4,17,0,16,0,0
17May11Camera1-Card2-0384_35.png,17May11Camera1-Card2-0384,5,16,1,14,1,0
17May11Camera1-Card2-0384_36.png,17May11Camera1-Card2-0384,14,20,2,14,1,-1
17May11Camera1-Card2-0384_37.png,17May11Camera1-Card2-0384,19,24,2,23,2,0
17May11Camera1-Card2-0384_38.png,17May11Camera1-Card2-0384,31,22,3,24,2,-1
17May11Camera1-Card2-0384_39.png,17May11Camera1-Card2-0384,31,24,1,19,1,0
17May11Camera1-Card2-0384_40.png,17May11Camera1-Card2-0384,14,21,0,18,0,0
17May11Camera1-Card2-0384_41.png,17May11Camera1-Card2-0384,2,19,0,19,0,0
17May11Camera1-Card2-0384_42.png,17May11Camera1-Card2-0384,3,13,1,11,1,0
17May11Camera1-Card2-0384_43.png,17May11Camera1-Card2-0384,14,19,2,15,0,-2
17May11Camera1-Card2-0384_44.png,17May11Camera1-Card2-0384,21,18,1,17,2,1
17May11Camera1-Card2-0384_45.png,17May11Camera1-Card2-0384,7,16,1,8,0,-1
17May11Camera1-Card2-0384_46.png,17May11Camera1-Card2-0384,5,15,0,6,0,0
17May11Camera1-Card2-0384_47.png,17May11Camera1-Card2-0384,19,22,1,18,0,-1
17May11Camera1-Card2-0384_49.png,17May11Camera1-Card2-0384,5,11,1,7,0,-1
17May11Camera1-Card2-0384_50.png,17May11Camera1-Card2-0384,14,17,1,14,1,0
17May11Camera1-Card2-0384_51.png,17May11Camera1-Card2-0384,32,23,3,19,0,-3
17May11Camera1-Card2-0384_52.png,17May11Camera1-Card2-0384,3,6,1,4,1,0
17May11Camera1-Card2-0384_53.png,17May11Camera1-Card2-0384,4,6,0,3,0,0
17May11Camera1-Card2-0384_54.png,17May11Camera1-Card2-0384,4,15,0,13,0,0
17May11Camera1-Card2-0384_56.png,17May11Camera1-Card2-0384,5,15,0,11,0,0
17May11Camera1-Card2-0384_57.png,17May11Camera1-Card2-0384,5,17,0,10,0,0
17May11Camera1-Card2-0384_58.png,17May11Camera1-Card2-0384,1,11,0,7,0,0
17May11Camera1-Card2-0384_60.png,17May11Camera1-Card2-0384,2,5,0,2,0,0
17May11Camera1-Card2-0384_61.png,17May11Camera1-Card2-0384,2,14,0,13,0,0
17May11Camera1-Card2-0384_63.png,17May11Camera1-Card2-0384,3,14,0,14,0,0
17May11Camera1-Card2-0384_64.png,17May11Camera1-Card2-0384,1,12,1,9,1,0
17May11Camera1-Card2-0384_66.png,17May11Camera1-Card2-0384,3,2,1,1,1,0
17May11Camera1-Card2-0384_68.png,17May11Camera1-Card2-0384,7,14,2,15,2,0
17May11Camera1-Card2-0384_69.png,17May11Camera1-Card2-0384,6,16,1,14,2,1
17May11Camera1-Card2-0384_7.png,17May11Camera1-Card2-0384,2,8,0,2,0,0
17May11Camera1-Card2-0384_70.png,17May11Camera1-Card2-0384,3,11,0,13,0,0
17May11Camera1-Card2-0384_71.png,17May11Camera1-Card2-0384,1,12,1,9,1,0
17May11Camera1-Card2-0384_73.png,17May11Camera1-Card2-0384,3,2,1,1,1,0
17May11Camera1-Card2-0384_75.png,17May11Camera1-Card2-0384,8,15,2,15,0,-2
17May11Camera1-Card2-0384_76.png,17May11Camera1-Card2-0384,7,16,1,17,1,0
17May11Camera1-Card2-0384_8.png,17May11Camera1-Card2-0384,4,13,0,12,0,0
17May11Camera2-Card2-71_0.png,17May11Camera2-Card2-71,54,15,0,5,0,0
17May11Camera2-Card2-71_10.png,17May11Camera2-Card2-71,21,13,0,5,0,0
17May11Camera2-Card2-71_100.png,17May11Camera2-Card2-71,1,2,0,1,0,0
17May11Camera2-Card2-71_101.png,17May11Camera2-Card2-71,17,3,0,5,0,0
17May11Camera2-Card2-71_102.png,17May11Camera2-Card2-71,1,5,0,6,0,0
17May11Camera2-Card2-71_103.png,17May11Camera2-Card2-71,3,3,0,8,0,0
17May11Camera2-Card2-71_105.png,17May11Camera2-Card2-71,1,10,0,11,0,0
17May11Camera2-Card2-71_106.png,17May11Camera2-Card2-71,3,5,0,4,0,0
17May11Camera2-Card2-71_107.png,17May11Camera2-Card2-71,2,9,0,6,0,0
17May11Camera2-Card2-71_11.png,17May11Camera2-Card2-71,2,11,0,8,0,0
17May11Camera2-Card2-71_110.png,17May11Camera2-Card2-71,26,4,0,1,0,0
17May11Camera2-Card2-71_111.png,17May11Camera2-Card2-71,18,3,0,5,0,0
17May11Camera2-Card2-71_115.png,17May11Camera2-Card2-71,1,2,0,1,0,0
17May11Camera2-Card2-71_116.png,17May11Camera2-Card2-71,2,2,0,2,0,0
17May11Camera2-Card2-71_117.png,17May11Camera2-Card2-71,2,5,0,6,0,0
17May11Camera2-Card2-71_118.png,17May11Camera2-Card2-71,2,7,0,6,0,0
17May11Camera2-Card2-71_119.png,17May11Camera2-Card2-71,2,7,0,6,0,0
17May11Camera2-Card2-71_12.png,17May11Camera2-Card2-71,10,19,1,16,0,-1
17May11Camera2-Card2-71_120.png,17May11Camera2-Card2-71,20,3,0,3,0,0
17May11Camera2-Card2-71_121.png,17May11Camera2-Card2-71,26,3,0,6,0,0
17May11Camera2-Card2-71_122.png,17May11Camera2-Card2-71,9,2,0,3,0,0
17May11Camera2-Card2-71_125.png,17May11Camera2-Card2-71,1,3,0,2,0,0
17May11Camera2-Card2-71_13.png,17May11Camera2-Card2-71,3,21,0,18,0,0
17May11Camera2-Card2-71_130.png,17May11Camera2-Card2-71,3,2,0,3,0,0
17May11Camera2-Card2-71_131.png,17May11Camera2-Card2-71,2,6,0,5,0,0
17May11Camera2-Card2-71_132.png,17May11Camera2-Card2-71,11,3,0,5,0,0
17May11Camera2-Card2-71_133.png,17May11Camera2-Card2-71,12,4,0,1,0,0
17May11Camera2-Card2-71_135.png,17May11Camera2-Card2-71,6,5,0,4,0,0
17May11Camera2-Card2-71_14.png,17May11Camera2-Card2-71,2,16,0,9,0,0
17May11Camera2-Card2-71_15.png,17May11Camera2-Card2-71,11,14,2,13,0,-2
17May11Camera2-Card2-71_16.png,17May11Camera2-Card2-71,2,13,0,12,0,0
17May11Camera2-Card2-71_20.png,17May11Camera2-Card2-71,1,13,0,9,0,0
17May11Camera2-Card2-71_21.png,17May11Camera2-Card2-71,7,17,0,14,0,0
17May11Camera2-Card2-71_22.png,17May11Camera2-Card2-71,3,11,0,9,0,0
17May11Camera2-Card2-71_23.png,17May11Camera2-Card2-71,5,7,0,6,0,0
17May11Camera2-Card2-71_24.png,17May11Camera2-Card2-71,2,7,1,3,0,-1
17May11Camera2-Card2-71_25.png,17May11Camera2-Card2-71,13,17,4,14,0,-4
17May11Camera2-Card2-71_26.png,17May11Camera2-Card2-71,2,18,1,17,0,-1
17May11Camera2-Card2-71_30.png,17May11Camera2-Card2-71,1,18,0,10,0,0
17May11Camera2-Card2-71_31.png,17May11Camera2-Card2-71,2,11,0,9,0,0
17May11Camera2-Card2-71_32.png,17May11Camera2-Card2-71,3,12,0,10,0,0
17May11Camera2-Card2-71_33.png,17May11Camera2-Card2-71,8,17,1,14,0,-1
17May11Camera2-Card2-71_34.png,17May11Camera2-Card2-71,3,12,1,10,0,-1
17May11Camera2-Card2-71_35.png,17May11Camera2-Card2-71,7,15,1,13,0,-1
17May11Camera2-Card2-71_36.png,17May11Camera2-Card2-71,2,10,1,10,0,-1
17May11Camera2-Card2-71_4.png,17May11Camera2-Card2-71,9,16,0,13,0,0
17May11Camera2-Card2-71_5.png,17May11Camera2-Card2-71,13,19,0,7,0,0
17May11Camera2-Card2-71_6.png,17May11Camera2-Card2-71,12,16,0,9,0,0
17May11Camera2-Card2-71_77.png,17May11Camera2-Card2-71,9,3,0,6,0,0
17May11Camera2-Card2-71_78.png,17May11Camera2-Card2-71,14,1,0,2,0,0
17May11Camera2-Card2-71_79.png,17May11Camera2-Card2-71,11,2,0,2,0,0
17May11Camera2-Card2-71_80.png,17May11Camera2-Card2-71,5,7,2,6,0,-2
17May11Camera2-Card2-71_81.png,17May11Camera2-Card2-71,6,8,1,5,0,-1
17May11Camera2-Card2-71_82.png,17May11Camera2-Card2-71,1,4,0,3,0,0
17May11Camera2-Card2-71_84.png,17May11Camera2-Card2-71,1,4,0,5,0,0
17May11Camera2-Card2-71_85.png,17May11Camera2-Card2-71,2,5,0,9,0,0
17May11Camera2-Card2-71_86.png,17May11Camera2-Card2-71,3,4,0,5,0,0
17May11Camera2-Card2-71_87.png,17May11Camera2-Card2-71,4,2,0,5,0,0
17May11Camera2-Card2-71_88.png,17May11Camera2-Card2-71,6,4,0,6,0,0
17May11Camera2-Card2-71_89.png,17May11Camera2-Card2-71,5,5,0,7,0,0
17May11Camera2-Card2-71_90.png,17May11Camera2-Card2-71,1,1,0,2,0,0
17May11Camera2-Card2-71_91.png,17May11Camera2-Card2-71,3,6,0,5,0,0
17May11Camera2-Card2-71_92.png,17May11Camera2-Card2-71,5,6,0,6,0,0
17May11Camera2-Card2-71_93.png,17May11Camera2-Card2-71,2,6,0,5,0,0
17May11Camera2-Card2-71_94.png,17May11Camera2-Card2-71,1,4,0,2,0,0
17May11Camera2-Card2-71_95.png,17May11Camera2-Card2-71,1,4,0,2,0,0
17May11Camera2-Card2-71_97.png,17May11Camera2-Card2-71,1,4,0,5,0,0
17May15Camera1-Card5-423_138.png,17May15Camera1-Card5-423,3,2,0,3,1,1
17May15Camera1-Card5-423_61.png,17May15Camera1-Card5-423,2,10,1,11,0,-1
17May15Camera1-Card5-423_70.png,17May15Camera1-Card5-423,2,11,1,7,1,0
17May15Camera1-Card5-423_71.png,17May15Camera1-Card5-423,3,10,2,12,2,0
17May15Camera1-Card5-423_72.png,17May15Camera1-Card5-423,2,10,1,8,1,0
17May15Camera1-Card5-423_81.png,17May15Camera1-Card5-423,2,5,1,5,1,0
17May15Camera1-Card5-423_82.png,17May15Camera1-Card5-423,2,4,1,4,1,0
17May15Camera2-Card3-01229_102.png,17May15Camera2-Card3-01229,4,9,1,6,1,0
17May15Camera2-Card3-01229_123.png,17May15Camera2-Card3-01229,2,3,0,3,0,0
17May15Camera2-Card3-01229_133.png,17May15Camera2-Card3-01229,4,7,0,8,0,0
17May15Camera2-Card3-01229_27.png,17May15Camera2-Card3-01229,5,3,0,6,0,0
17May15Camera2-Card3-01229_37.png,17May15Camera2-Card3-01229,5,3,1,7,1,0
17May15Camera2-Card3-01229_45.png,17May15Camera2-Card3-01229,1,3,0,6,0,0
17May15Camera2-Card3-01229_46.png,17May15Camera2-Card3-01229,1,6,0,9,0,0
17May15Camera2-Card3-01229_47.png,17May15Camera2-Card3-01229,2,7,1,10,0,-1
17May15Camera2-Card3-01229_55.png,17May15Camera2-Card3-01229,1,7,0,7,0,0
17May15Camera2-Card3-01229_56.png,17May15Camera2-Card3-01229,1,4,0,6,0,0
17May15Camera2-Card3-01229_64.png,17May15Camera2-Card3-01229,1,5,0,5,0,0
17May15Camera2-Card3-01229_65.png,17May15Camera2-Card3-01229,2,9,0,10,1,1
17May15Camera2-Card3-01229_75.png,17May15Camera2-Card3-01229,6,5,1,6,1,0
17May15Camera2-Card3-01229_86.png,17May15Camera2-Card3-01229,4,5,0,5,0,0
17May15Camera2-Card3-01229_87.png,17May15Camera2-Card3-01229,4,6,0,5,0,0
17May15Camera2-Card3-01229_93.png,17May15Camera2-Card3-01229,2,6,2,8,1,-1
17May21Camera1-Card1-469_100.png,17May21Camera1-Card1-469,2,10,1,9,1,0
17May21Camera1-Card1-469_101.png,17May21Camera1-Card1-469,6,10,3,8,3,0
17May21Camera1-Card1-469_102.png,17May21Camera1-Card1-469,7,13,3,15,3,0
17May21Camera1-Card1-469_111.png,17May21Camera1-Card1-469,5,11,2,12,2,0
17May21Camera1-Card1-469_112.png,17May21Camera1-Card1-469,4,11,2,11,2,0
17May21Camera1-Card1-469_113.png,17May21Camera1-Card1-469,7,12,3,10,3,0
17May21Camera1-Card1-469_123.png,17May21Camera1-Card1-469,3,12,1,13,1,0
17May21Camera1-Card1-469_124.png,17May21Camera1-Card1-469,5,4,2,4,2,0
17May21Camera1-Card1-469_133.png,17May21Camera1-Card1-469,2,7,1,6,1,0
17May21Camera1-Card1-469_18.png,17May21Camera1-Card1-469,3,2,1,2,1,0
17May21Camera1-Card1-469_19.png,17May21Camera1-Card1-469,3,2,1,2,1,0
17May21Camera1-Card1-469_29.png,17May21Camera1-Card1-469,2,5,1,3,1,0
17May21Camera1-Card1-469_38.png,17May21Camera1-Card1-469,2,2,1,2,1,0
17May21Camera1-Card1-469_40.png,17May21Camera1-Card1-469,3,5,2,2,2,0
17May21Camera1-Card1-469_47.png,17May21Camera1-Card1-469,3,2,1,2,1,0
17May21Camera1-Card1-469_53.png,17May21Camera1-Card1-469,2,5,1,5,1,0
17May21Camera1-Card1-469_55.png,17May21Camera1-Card1-469,2,5,1,2,1,0
17May21Camera1-Card1-469_56.png,17May21Camera1-Card1-469,18,10,7,8,7,0
17May21Camera1-Card1-469_57.png,17May21Camera1-Card1-469,1,2,0,1,0,0
17May21Camera1-Card1-469_58.png,17May21Camera1-Card1-469,4,2,1,2,1,0
17May21Camera1-Card1-469_66.png,17May21Camera1-Card1-469,2,5,1,3,1,0
17May21Camera1-Card1-469_67.png,17May21Camera1-Card1-469,39,19,15,18,15,0
17May21Camera1-Card1-469_68.png,17May21Camera1-Card1-469,1,3,0,2,0,0
17May21Camera1-Card1-469_69.png,17May21Camera1-Card1-469,6,3,2,2,2,0
17May21Camera1-Card1-469_72.png,17May21Camera1-Card1-469,2,2,1,1,1,0
17May21Camera1-Card1-469_78.png,17May21Camera1-Card1-469,32,30,15,34,17,2
17May21Camera1-Card1-469_79.png,17May21Camera1-Card1-469,49,28,20,29,23,3
17May21Camera1-Card1-469_8.png,17May21Camera1-Card1-469,2,2,0,2,0,0
17May21Camera1-Card1-469_80.png,17May21Camera1-Card1-469,1,4,0,3,1,1
17May21Camera1-Card1-469_81.png,17May21Camera1-Card1-469,3,10,1,8,1,0
17May21Camera1-Card1-469_82.png,17May21Camera1-Card1-469,5,8,3,8,3,0
17May21Camera1-Card1-469_83.png,17May21Camera1-Card1-469,4,5,2,3,2,0
17May21Camera1-Card1-469_89.png,17May21Camera1-Card1-469,19,15,8,15,8,0
17May21Camera1-Card1-469_90.png,17May21Camera1-Card1-469,23,14,10,16,12,2
17May21Camera1-Card1-469_91.png,17May21Camera1-Card1-469,8,8,4,9,4,0
17May21Camera1-Card1-469_92.png,17May21Camera1-Card1-469,6,12,3,12,3,0
17May21Camera1-Card1-469_93.png,17May21Camera1-Card1-469,2,6,1,7,1,0
17May21Camera1-Card1-469_94.png,17May21Camera1-Card1-469,1,3,1,1,1,0
18June13Camera1-Card2-0296_101.png,18June13Camera1-Card2-0296,1,7,1,6,1,0
18June13Camera1-Card2-0296_102.png,18June13Camera1-Card2-0296,29,22,7,20,13,6
18June13Camera1-Card2-0296_103.png,18June13Camera1-Card2-0296,28,24,10,22,13,3
18June13Camera1-Card2-0296_104.png,18June13Camera1-Card2-0296,13,15,6,10,6,0
18June13Camera1-Card2-0296_105.png,18June13Camera1-Card2-0296,3,8,2,7,2,0
18June13Camera1-Card2-0296_107.png,18June13Camera1-Card2-0296,2,7,0,6,0,0
18June13Camera1-Card2-0296_112.png,18June13Camera1-Card2-0296,2,3,1,2,1,0
18June13Camera1-Card2-0296_113.png,18June13Camera1-Card2-0296,2,2,1,1,1,0
18June13Camera1-Card2-0296_114.png,18June13Camera1-Card2-0296,3,5,1,4,1,0
18June13Camera1-Card2-0296_115.png,18June13Camera1-Card2-0296,2,7,1,4,1,0
18June13Camera1-Card2-0296_120.png,18June13Camera1-Card2-0296,8,9,0,3,0,0
18June13Camera1-Card2-0296_124.png,18June13Camera1-Card2-0296,1,5,0,4,0,0
18June13Camera1-Card2-0296_126.png,18June13Camera1-Card2-0296,2,8,1,3,1,0
18June13Camera1-Card2-0296_128.png,18June13Camera1-Card2-0296,9,3,0,3,0,0
18June13Camera1-Card2-0296_129.png,18June13Camera1-Card2-0296,20,3,0,2,0,0
18June13Camera1-Card2-0296_138.png,18June13Camera1-Card2-0296,14,6,1,5,1,0
18June13Camera1-Card2-0296_139.png,18June13Camera1-Card2-0296,23,2,1,1,1,0
18June13Camera1-Card2-0296_14.png,18June13Camera1-Card2-0296,1,4,0,2,0,0
18June13Camera1-Card2-0296_149.png,18June13Camera1-Card2-0296,1,5,0,3,0,0
18June13Camera1-Card2-0296_159.png,18June13Camera1-Card2-0296,1,5,0,3,0,0
18June13Camera1-Card2-0296_17.png,18June13Camera1-Card2-0296,3,7,2,4,2,0
18June13Camera1-Card2-0296_18.png,18June13Camera1-Card2-0296,1,3,1,2,1,0
18June13Camera1-Card2-0296_20.png,18June13Camera1-Card2-0296,2,9,1,2,1,0
18June13Camera1-Card2-0296_21.png,18June13Camera1-Card2-0296,2,2,1,1,1,0
18June13Camera1-Card2-0296_25.png,18June13Camera1-Card2-0296,1,1,0,1,0,0
18June13Camera1-Card2-0296_26.png,18June13Camera1-Card2-0296,1,5,0,1,0,0
18June13Camera1-Card2-0296_30.png,18June13Camera1-Card2-0296,2,9,1,4,0,-1
18June13Camera1-Card2-0296_31.png,18June13Camera1-Card2-0296,2,3,1,2,1,0
18June13Camera1-Card2-0296_37.png,18June13Camera1-Card2-0296,4,3,1,2,0,-1
18June13Camera1-Card2-0296_40.png,18June13Camera1-Card2-0296,4,11,2,8,1,-1
18June13Camera1-Card2-0296_41.png,18June13Camera1-Card2-0296,2,12,1,5,1,0
18June13Camera1-Card2-0296_42.png,18June13Camera1-Card2-0296,3,9,0,5,2,2
18June13Camera1-Card2-0296_52.png,18June13Camera1-Card2-0296,4,5,0,5,2,2
